"","x"
"12759",2.71979543428574
"12760",3.53098859838808
"12761",3.79210525007607
"12762",4.14629819524044
"12763",5.29205880567695
"12764",2.64273776009389
"12766",4.30748696403327
"12768",4.52401298927561
"12769",5.37946207154224
"12771",3.70953946383011
"12775",4.34803146966806
"12777",4.02081875518843
"12778",4.130526451057
"12779",2.83870840030192
"12780",3.11857804323203
"12781",3.03646256772788
"12784",2.56292552819281
"12785",5.87165707732188
"12786",3.62890051556742
"12788",2.91993883599989
"12789",3.34283118892764
"12790",2.72774055802793
"12792",3.03292469926121
"12793",4.06389488893992
"12794",3.24532776448972
"12795",3.88071484734344
